74, 327, -0.151274, -0.205227, 0.999858, -0.00600625, 0.019943, 0.00031333, 0.000157721, -0.151274, -0.205227, -0.00600625, 0.019943, 0.00031333, 0.000157721, ,74, 327, -0.151274, -0.205227, 0.999858, -0.00600625, 0.019943, 0.00031333, 0.000157721
74, 332, -0.150192, -0.105554, 0.999912, -0.00603587, 0.0198882, 0.000140761, 0.000201898, -0.150192, -0.105554, -0.00603587, 0.0198882, 0.000140761, 0.000201898, ,74, 332, -0.150192, -0.105554, 0.999912, -0.00603587, 0.0198882, 0.000140761, 0.000201898
74, 337, -0.149092, -0.00575742, 0.999928, -0.00603411, 0.0199109, 0.000155755, 7.51298e-005, -0.149092, -0.00575742, -0.00603411, 0.0199109, 0.000155755, 7.51298e-005, ,74, 337, -0.149092, -0.00575742, 0.999928, -0.00603411, 0.0199109, 0.000155755, 7.51298e-005
74, 342, -0.148796, 0.0942028, 0.999918, -0.00619175, 0.0201196, 0.000138388, 0.000116735, -0.148796, 0.0942028, -0.00619175, 0.0201196, 0.000138388, 0.000116735, ,74, 342, -0.148796, 0.0942028, 0.999918, -0.00619175, 0.0201196, 0.000138388, 0.000116735
74, 347, -0.147313, 0.193202, 0.999883, -0.00626809, 0.0197134, 0.000388362, 0.000184633, -0.147313, 0.193202, -0.00626809, 0.0197134, 0.000388362, 0.000184633, ,74, 347, -0.147313, 0.193202, 0.999883, -0.00626809, 0.0197134, 0.000388362, 0.000184633
74, 352, -0.146225, 0.294049, 0.999772, -0.00614547, 0.0199601, 0.000284951, 0.000162683, -0.146225, 0.294049, -0.00614547, 0.0199601, 0.000284951, 0.000162683, ,74, 352, -0.146225, 0.294049, 0.999772, -0.00614547, 0.0199601, 0.000284951, 0.000162683
74, 357, -0.144609, 0.394249, 0.999706, -0.00619452, 0.0199563, 0.000272395, 1.82006e-005, -0.144609, 0.394249, -0.00619452, 0.0199563, 0.000272395, 1.82006e-005, ,74, 357, -0.144609, 0.394249, 0.999706, -0.00619452, 0.0199563, 0.000272395, 1.82006e-005
74, 362, -0.14313, 0.494102, 0.999677, -0.00617531, 0.0200212, 0.000309188, 8.83929e-005, -0.14313, 0.494102, -0.00617531, 0.0200212, 0.000309188, 8.83929e-005, ,74, 362, -0.14313, 0.494102, 0.999677, -0.00617531, 0.0200212, 0.000309188, 8.83929e-005
74, 367, -0.14126, 0.5939, 0.999689, -0.00606755, 0.0202464, 0.000271981, 1.88666e-005, -0.14126, 0.5939, -0.00606755, 0.0202464, 0.000271981, 1.88666e-005, ,74, 367, -0.14126, 0.5939, 0.999689, -0.00606755, 0.0202464, 0.000271981, 1.88666e-005
74, 372, -0.141039, 0.694962, 0.999735, -0.0060071, 0.0198717, 0.000419789, -0.000110093, -0.141039, 0.694962, -0.0060071, 0.0198717, 0.000419789, -0.000110093, ,74, 372, -0.141039, 0.694962, 0.999735, -0.0060071, 0.0198717, 0.000419789, -0.000110093
74, 377, -0.139476, 0.793935, 0.999859, -0.00610104, 0.0198671, 0.000191673, -0.000126976, -0.139476, 0.793935, -0.00610104, 0.0198671, 0.000191673, -0.000126976, ,74, 377, -0.139476, 0.793935, 0.999859, -0.00610104, 0.0198671, 0.000191673, -0.000126976
74, 382, -0.137758, 0.894125, 0.999912, -0.0059908, 0.0199679, 0.0002625, -2.33981e-005, -0.137758, 0.894125, -0.0059908, 0.0199679, 0.0002625, -2.33981e-005, ,74, 382, -0.137758, 0.894125, 0.999912, -0.0059908, 0.0199679, 0.0002625, -2.33981e-005
74, 387, -0.137047, 0.994233, 0.999932, -0.00596179, 0.0200461, 0.000147382, 1.71829e-005, -0.137047, 0.994233, -0.00596179, 0.0200461, 0.000147382, 1.71829e-005, ,74, 387, -0.137047, 0.994233, 0.999932, -0.00596179, 0.0200461, 0.000147382, 1.71829e-005
74, 392, -0.135752, 1.09396, 0.99992, -0.00591919, 0.0200448, 0.000292216, -3.12456e-005, -0.135752, 1.09396, -0.00591919, 0.0200448, 0.000292216, -3.12456e-005, ,74, 392, -0.135752, 1.09396, 0.99992, -0.00591919, 0.0200448, 0.000292216, -3.12456e-005
74, 397, -0.134614, 1.19321, 0.999894, -0.00590871, 0.0197631, 0.000202637, 3.56429e-005, -0.134614, 1.19321, -0.00590871, 0.0197631, 0.000202637, 3.56429e-005, ,74, 397, -0.134614, 1.19321, 0.999894, -0.00590871, 0.0197631, 0.000202637, 3.56429e-005
74, 402, -0.132965, 1.29479, 0.999847, -0.00591151, 0.0200025, 0.000175072, 1.84608e-005, -0.132965, 1.29479, -0.00591151, 0.0200025, 0.000175072, 1.84608e-005, ,74, 402, -0.132965, 1.29479, 0.999847, -0.00591151, 0.0200025, 0.000175072, 1.84608e-005
74, 407, -0.131354, 1.39399, 0.999814, -0.0058903, 0.0199451, 0.000413645, -2.59136e-005, -0.131354, 1.39399, -0.0058903, 0.0199451, 0.000413645, -2.59136e-005, ,74, 407, -0.131354, 1.39399, 0.999814, -0.0058903, 0.0199451, 0.000413645, -2.59136e-005
74, 412, -0.129943, 1.49452, 0.999803, -0.00591322, 0.0201298, 0.000238275, 2.07084e-005, -0.129943, 1.49452, -0.00591322, 0.0201298, 0.000238275, 2.07084e-005, ,74, 412, -0.129943, 1.49452, 0.999803, -0.00591322, 0.0201298, 0.000238275, 2.07084e-005
74, 417, -0.128958, 1.59397, 0.99982, -0.00591037, 0.0200296, 0.000230079, 0.000138231, -0.128958, 1.59397, -0.00591037, 0.0200296, 0.000230079, 0.000138231, ,74, 417, -0.128958, 1.59397, 0.99982, -0.00591037, 0.0200296, 0.000230079, 0.000138231
74, 422, -0.127321, 1.69424, 0.999835, -0.00587168, 0.019815, 0.000183953, 0.000192478, -0.127321, 1.69424, -0.00587168, 0.019815, 0.000183953, 0.000192478, ,74, 422, -0.127321, 1.69424, 0.999835, -0.00587168, 0.019815, 0.000183953, 0.000192478
74, 427, -0.125862, 1.79294, 0.999884, -0.00587183, 0.0198981, 0.000159576, 0.00018061, -0.125862, 1.79294, -0.00587183, 0.0198981, 0.000159576, 0.00018061, ,74, 427, -0.125862, 1.79294, 0.999884, -0.00587183, 0.0198981, 0.000159576, 0.00018061
74, 432, -0.125359, 1.89463, 0.999914, -0.00586152, 0.0200962, 0.000342239, 0.000287365, -0.125359, 1.89463, -0.00586152, 0.0200962, 0.000342239, 0.000287365, ,74, 432, -0.125359, 1.89463, 0.999914, -0.00586152, 0.0200962, 0.000342239, 0.000287365
74, 437, -0.123673, 1.99401, 0.999924, -0.00580792, 0.0202961, 0.000298607, 1.6047e-005, -0.123673, 1.99401, -0.00580792, 0.0202961, 0.000298607, 1.6047e-005, ,74, 437, -0.123673, 1.99401, 0.999924, -0.00580792, 0.0202961, 0.000298607, 1.6047e-005
74, 442, -0.122468, 2.09483, 0.999914, -0.00587361, 0.020144, 0.00018058, -4.81405e-005, -0.122468, 2.09483, -0.00587361, 0.020144, 0.00018058, -4.81405e-005, ,74, 442, -0.122468, 2.09483, 0.999914, -0.00587361, 0.020144, 0.00018058, -4.81405e-005
74, 447, -0.12168, 2.19503, 0.999894, -0.00587613, 0.0198842, 0.00013124, 2.13384e-005, -0.12168, 2.19503, -0.00587613, 0.0198842, 0.00013124, 2.13384e-005, ,74, 447, -0.12168, 2.19503, 0.999894, -0.00587613, 0.0198842, 0.00013124, 2.13384e-005
74, 452, -0.121001, 2.29523, 0.99986, -0.00602325, 0.0197383, 0.000189739, -4.9573e-005, -0.121001, 2.29523, -0.00602325, 0.0197383, 0.000189739, -4.9573e-005, ,74, 452, -0.121001, 2.29523, 0.99986, -0.00602325, 0.0197383, 0.000189739, -4.9573e-005
74, 457, -0.119517, 2.39481, 0.999826, -0.00610808, 0.0200253, 0.000217187, 3.30138e-005, -0.119517, 2.39481, -0.00610808, 0.0200253, 0.000217187, 3.30138e-005, ,74, 457, -0.119517, 2.39481, 0.999826, -0.00610808, 0.0200253, 0.000217187, 3.30138e-005
74, 462, -0.118194, 2.49372, 0.999807, -0.00618003, 0.0197667, 0.0003643, 0.000140715, -0.118194, 2.49372, -0.00618003, 0.0197667, 0.0003643, 0.000140715, ,74, 462, -0.118194, 2.49372, 0.999807, -0.00618003, 0.0197667, 0.0003643, 0.000140715
74, 467, -0.116288, 2.59391, 0.999824, -0.00616126, 0.0199769, 0.00039705, 0.000138964, -0.116288, 2.59391, -0.00616126, 0.0199769, 0.00039705, 0.000138964, ,74, 467, -0.116288, 2.59391, 0.999824, -0.00616126, 0.0199769, 0.00039705, 0.000138964
74, 472, -0.114232, 2.69388, 0.99986, -0.00624977, 0.0198955, 0.0003216, 5.35378e-005, -0.114232, 2.69388, -0.00624977, 0.0198955, 0.0003216, 5.35378e-005, ,74, 472, -0.114232, 2.69388, 0.99986, -0.00624977, 0.0198955, 0.0003216, 5.35378e-005
74, 477, -0.112694, 2.79387, 0.999894, -0.00611081, 0.0199786, 0.00023155, 0.00011564, -0.112694, 2.79387, -0.00611081, 0.0199786, 0.00023155, 0.00011564, ,74, 477, -0.112694, 2.79387, 0.999894, -0.00611081, 0.0199786, 0.00023155, 0.00011564
74, 482, -0.112135, 2.89399, 0.999928, -0.00610297, 0.0202679, 7.21333e-005, -4.37768e-005, -0.112135, 2.89399, -0.00610297, 0.0202679, 7.21333e-005, -4.37768e-005, ,74, 482, -0.112135, 2.89399, 0.999928, -0.00610297, 0.0202679, 7.21333e-005, -4.37768e-005
